"PRO_COM","Municipality","IFC_decile","Year","GRINS_macroclass","GRINS_class","Period"
18107,"Palestro",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18108,"Pancarana",1,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18109,"Parona",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18110,"Pavia",1,"2021","2 ITALIA DI MEZZO","2.2 - Città media o capoluogo non FUA","Post-COVID"
18111,"Pietra de' Giorgi",8,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18112,"Pieve Albignola",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18113,"Pieve del Cairo",2,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18114,"Pieve Porto Morone",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18115,"Pinarolo Po",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18116,"Pizzale",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18117,"Ponte Nizza",5,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18118,"Portalbera",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18119,"Rea",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18120,"Redavalle",6,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18121,"Retorbido",4,"2021","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
18122,"Rivanazzano Terme",5,"2021","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
18123,"Robbio",3,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
18124,"Robecco Pavese",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18125,"Rocca de' Giorgi",10,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18126,"Rocca Susella",7,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18127,"Rognano",3,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18128,"Romagnese",6,"2021","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
18129,"Roncaro",7,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18130,"Rosasco",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18131,"Rovescala",9,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18133,"San Cipriano Po",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18134,"San Damiano al Colle",8,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18135,"San Genesio ed Uniti",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
18136,"San Giorgio di Lomellina",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18137,"San Martino Siccomario",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
18145,"San Zenone al Po",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18138,"Sannazzaro de' Burgondi",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18139,"Santa Cristina e Bissone",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18140,"Santa Giuletta",8,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18142,"Santa Margherita di Staffora",8,"2021","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
18143,"Santa Maria della Versa",7,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18141,"Sant'Alessio con Vialone",1,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18144,"Sant'Angelo Lomellina",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18146,"Sartirana Lomellina",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18147,"Scaldasole",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18148,"Semiana",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18149,"Silvano Pietra",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18150,"Siziano",1,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18151,"Sommo",4,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
18152,"Spessa",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18153,"Stradella",2,"2021","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
18154,"Suardi",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18155,"Torrazza Coste",3,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18156,"Torre Beretti e Castellaro",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18157,"Torre d'Arese",9,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18158,"Torre de' Negri",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18159,"Torre d'Isola",1,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18160,"Torrevecchia Pia",5,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18161,"Torricella Verzate",4,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18162,"Travacò Siccomario",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
18163,"Trivolzio",2,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18164,"Tromello",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18165,"Trovo",7,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18166,"Val di Nizza",7,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18167,"Valeggio",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18168,"Valle Lomellina",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18169,"Valle Salimbene",1,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18171,"Varzi",5,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18172,"Velezzo Lomellina",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18173,"Vellezzo Bellini",2,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18174,"Verretto",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18175,"Verrua Po",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18176,"Vidigulfo",5,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18177,"Vigevano",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
18178,"Villa Biscossi",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18179,"Villanova d'Ardenghi",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18180,"Villanterio",3,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18181,"Vistarino",7,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18182,"Voghera",2,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
18183,"Volpara",7,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18184,"Zavattarello",5,"2021","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
18185,"Zeccone",4,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18186,"Zeme",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18187,"Zenevredo",8,"2021","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
18188,"Zerbo",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
18189,"Zerbolò",5,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
18190,"Zinasco",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19001,"Acquanegra Cremonese",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19002,"Agnadello",5,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
19003,"Annicco",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19004,"Azzanello",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19005,"Bagnolo Cremasco",3,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19006,"Bonemerse",4,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19007,"Bordolano",2,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19009,"Calvatone",2,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19010,"Camisano",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19011,"Campagnola Cremasca",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19012,"Capergnanica",2,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19013,"Cappella Cantone",2,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19014,"Cappella de' Picenardi",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19015,"Capralba",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19016,"Casalbuttano ed Uniti",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19017,"Casale Cremasco-Vidolasco",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19018,"Casaletto Ceredano",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19019,"Casaletto di Sopra",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19020,"Casaletto Vaprio",2,"2021","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
19021,"Casalmaggiore",2,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19022,"Casalmorano",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19024,"Castel Gabbiano",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19023,"Casteldidone",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19025,"Castelleone",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19026,"Castelverde",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19027,"Castelvisconti",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19028,"Cella Dati",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19029,"Chieve",3,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19030,"Cicognolo",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19031,"Cingia de' Botti",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19032,"Corte de' Cortesi con Cignone",6,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19033,"Corte de' Frati",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19034,"Credera Rubbiano",2,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19035,"Crema",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19036,"Cremona",1,"2021","2 ITALIA DI MEZZO","2.2 - Città media o capoluogo non FUA","Post-COVID"
19037,"Cremosano",1,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19038,"Crotta d'Adda",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19039,"Cumignano sul Naviglio",8,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19040,"Derovere",7,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19041,"Dovera",4,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19043,"Fiesco",3,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19044,"Formigara",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19045,"Gabbioneta-Binanuova",1,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19046,"Gadesco-Pieve Delmona",1,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19047,"Genivolta",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19048,"Gerre de' Caprioli",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19049,"Gombito",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19050,"Grontardo",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19051,"Grumello Cremonese ed Uniti",5,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19052,"Gussola",3,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19053,"Isola Dovarese",2,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19054,"Izano",4,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19055,"Madignano",2,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
19056,"Malagnino",1,"2021","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
19057,"Martignana di Po",7,"2021","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
